TERRITORY_ID,LEVEL_ID,NAME_HTML,UNIT,VERSIONS,SECTOR,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
RO2,1,Macroregiunea doi,Million EUR,2021,Total,,,,,,,,,,,,,,,,35221,33753.71,32523.53,31176.47,29905.9,28760.67,27822.49,26445.84,25545.7,24975.77,24915.78,25994.76,29447.77,33840.32,34400.66,35288.53,35872.63,36256.22,36837.27,36648.74,36612.39,34943.2,33682.54,32846.53,33052.21,33842.47,34749.75,35872.53,37345.05,39098.06,41096.2
RO21,2,Nord-Est,Million EUR,2021,Total,,,,,,,,,,,,,,,,16509,15659.46,14939.34,14182.58,13467.02,12878.7,12339.13,11586.58,11103.4,10777.54,10735.48,11145.38,12724.46,14732.97,14552.95,14427.46,14521.01,14624.55,14176.86,13677.31,13295.09,12484.69,11910.17,11522.38,11724.25,11957.96,12628.76,13431.76,14432.53,15594.91,16900.8
RO22,2,Sud-Est,Million EUR,2021,Total,,,,,,,,,,,,,,,,18712,18094.25,17584.19,16993.89,16438.88,15881.97,15483.36,14859.26,14442.3,14198.23,14180.3,14849.38,16723.31,19107.35,19847.71,20861.07,21351.62,21631.67,22660.41,22971.43,23317.3,22458.51,21772.37,21324.15,21327.96,21884.51,22120.99,22440.77,22912.52,23503.15,24195.4
RO3,1,Macroregiunea trei,Million EUR,2021,Total,,,,,,,,,,,,,,,,82230,83537.34,84872.7,85814.13,86324.29,87966.66,90758.79,93123.4,96437.02,100488.39,105329.23,112274.06,127056.79,145777.64,154778.99,163532.35,173074.15,184336.09,191344.53,199832.55,208100.55,217351.13,227645.03,234336.86,245085.46,257725.6,269722.5,282474.38,296774.57,312456.13,329449.72
RO31,2,Sud - Muntenia,Million EUR,2021,Total,,,,,,,,,,,,,,,,21747,21345.29,21056.1,20613.02,20278.25,19922.37,19760.93,19373.54,19243.61,19323.05,19653.88,21001.29,23587.9,26558.21,27172.58,27748.25,28449.58,29511.51,29939.87,30112.52,30348.3,30136.87,30388.05,30947.17,31116.23,31712.9,32460.58,33319.58,34392.27,35639.41,37041.37
RO32,2,Bucuresti - Ilfov,Million EUR,2021,Total,,,,,,,,,,,,,,,,60483,62192.05,63816.6,65201.11,66046.04,68044.29,70997.86,73749.86,77193.41,81165.34,85675.35,91272.77,103468.89,119219.43,127606.41,135784.1,144624.57,154824.58,161404.66,169720.03,177752.25,187214.26,197256.98,203389.69,213969.23,226012.7,237261.92,249154.8,262382.3,276816.72,292408.35
RO4,1,Macroregiunea patru,Million EUR,2021,Total,,,,,,,,,,,,,,,,29689,28812.54,28127.13,27271.99,26423.98,25622.2,24934.6,24142.25,23487.44,23135.94,23159.19,23959.3,26744.92,30179.3,31273.61,31773.35,32616.4,33335.85,33255.87,33057.52,33111.73,32126.95,31968.53,32304.3,32326.6,32649.77,32843.57,33130.02,33649.83,34348.5,35197.25
RO41,2,Sud-Vest Oltenia,Million EUR,2021,Total,,,,,,,,,,,,,,,,10957,10245.27,9655.41,9017.54,8425.73,7936.3,7471.24,6968.29,6478.86,6102.6,5925.57,6139.76,7052.69,8192.03,8518.61,8914.04,9389.46,9808.11,9615.51,9455.96,9168.39,8454.68,7989.81,7871.37,7629.95,7573.11,7369.96,7207.13,7125.27,7100.78,7120.71
RO42,2,Vest,Million EUR,2021,Total,,,,,,,,,,,,,,,,18732,18567.27,18471.72,18254.45,17998.25,17685.88,17463.34,17173.95,17008.57,17033.34,17233.61,17819.54,19692.23,21987.27,22755,22859.31,23226.94,23527.75,23640.35,23601.56,23943.34,23672.27,23978.73,24432.92,24696.65,25076.65,25473.6,25922.88,26524.54,27247.71,28076.52
SE,0,Sweden,Million EUR,2021,Total,724100,741890.93,758983.68,776500.45,796606.96,819412.78,841709.14,866643.25,893851.92,926623.45,958822.82,984968.95,1003702.75,1013202.9,1028225.98,1045824.43,1064066.05,1081452.49,1101108.39,1121853.06,1143500.72,1164678.1,1183375.39,1202853.79,1225068,1249277.91,1278675.59,1313228.42,1345919.12,1364202.66,1386829.88,1413394.36,1437019.76,1459975.7,1487104.03,1519713.47,1555170.25,1594698.05,1633595.3,1669940.25,1706544.23,1749227.95,1796780.67,1840200.6,1881059.17,1921855.74
SE1,1,Östra Sverige,Million EUR,2021,Total,336993,347268.36,357369.18,367791.43,379581.04,389503.55,399345.03,410403.1,422512.08,437262.74,451764.28,463958.29,472979.66,477397.72,484451.29,492621.16,501637.45,510688.48,521301.89,532529.24,541997.22,549635.87,557257.31,564445.86,572792.1,581305.36,591568.39,603866.34,615946.4,622249.46,631346.36,646376.84,658829.87,671780.95,686713.9,704574.13,723050.62,742113.03,760126.6,779072.62,799360.66,820914.19,845283.39,867741.9,889030.78,910332.37
SE11,2,Stockholm,Million EUR,2021,Total,225907,233283.46,240618.45,248233.34,256851.86,262110.86,267483.48,273602.08,280362,288840.26,297172.5,304309.01,309425.61,311953.05,315979.83,320697.3,326200.41,332153.36,339338.28,347078.42,352693.75,356795.99,361752.79,365531.54,370159.01,373699.06,379145.67,385506.77,391289.59,393897.72,398628.71,409260.67,418367.27,428561.96,439590.36,452510.06,465457.65,478112.91,489953.88,501254.24,513423.06,530275.01,549506.92,567405.01,584500.14,601642.69
SE12,2,Östra Mellansverige,Million EUR,2021,Total,111086,113984.91,116750.73,119558.09,122729.17,127392.69,131861.55,136801.02,142150.08,148422.48,154591.77,159649.28,163554.05,165444.66,168471.46,171923.86,175437.04,178535.12,181963.61,185450.82,189303.47,192839.89,195504.53,198914.33,202633.1,207606.32,212422.74,218359.6,224656.84,228351.76,232717.68,237116.21,240462.63,243219.03,247123.57,252064.1,257593,264000.14,270172.75,277818.4,285937.62,290639.2,295776.5,300336.92,304530.67,308689.71
SE2,1,Södra Sverige,Million EUR,2021,Total,260570,265409.3,269947.23,274609.67,280156,288888.31,297511.38,307186.17,317566.3,329611.2,341575.01,351027.72,357451.41,361301.35,366763.91,373082.16,379493.61,385379.14,391776.57,398605.84,407410.49,418474.41,427359.74,437049.48,447111.15,458472.26,472301.11,488594.65,503249.57,512481.22,523660.71,532589.55,541303.39,549246.04,559183.33,569300.4,581972.67,597900.54,613803.15,626741.57,638657.63,655091.83,673274.51,689844.45,705412.6,720950.1
SE21,2,Småland med öarna,Million EUR,2021,Total,72590,74637.87,76549.23,78439.18,80507.02,83320.85,86034.57,88945.7,91824.94,94959.11,97988.87,100364.07,102009.97,103335.79,104893.12,106620.27,108412.62,109939.63,111585.49,113049.61,114920.6,116725.34,118133.69,119650.35,121395.25,123541.69,126189.16,128212.65,130377.6,131536.53,132697.84,133741.77,134208.32,135152.54,135920.51,136954.51,138209.91,139723.86,141120.58,142808.08,144797.93,145875.67,147240.46,148331.31,149241.5,150116.54
SE22,2,Sydsverige,Million EUR,2021,Total,78989,80194.29,81338.47,82544.87,84054.33,86595.66,89038.23,91813.91,94945.25,98908.13,102824.94,105995.07,108320.19,109124.98,110716.36,112509.89,114378.1,116204.3,118116.24,120110.66,122718.72,126441.95,129041.01,131978.15,135233.46,138640.55,142747.46,148320.43,153058.52,156365.56,160167.05,163602.03,166487.88,168715.19,171370.1,174246.99,178340.56,183344.13,188462.48,192909.57,196307.29,201326.08,207068.27,212290.59,217189.25,222075.97
SE23,2,Västsverige,Million EUR,2021,Total,108991,110577.14,112059.53,113625.61,115594.65,118971.8,122438.57,126426.56,130796.11,135743.97,140761.21,144668.58,147121.25,148840.58,151154.42,153952,156702.9,159235.21,162074.84,165445.57,169771.15,175307.11,180185.02,185420.95,190482.41,196289.98,203364.47,212061.55,219813.43,224579.11,230795.8,235245.73,240607.17,245378.29,251892.7,258098.87,265422.18,274832.53,284220.07,291023.89,297552.39,307890.05,318965.76,329222.53,338981.82,348757.57
SE3,1,Norra Sverige,Million EUR,2021,Total,126537,129213.27,131667.27,134099.35,136869.92,141020.91,144852.73,149053.98,153773.54,159749.51,165483.53,169982.94,173271.68,174503.83,177010.79,180121.11,182934.99,185384.87,188029.93,190717.98,194093,196567.79,198758.32,201358.43,205164.74,209500.28,214806.07,220767.43,226723.14,229471.99,231822.81,234427.97,236886.5,238948.72,241206.81,245838.95,250146.98,254684.5,259665.56,264126.08,268525.95,273221.94,278222.79,282614.25,286615.8,290573.27
SE31,2,Norra Mellansverige,Million EUR,2021,Total,60510,61719.08,62801.09,63851.5,65034.95,66829.18,68441.56,70198.49,72160.88,74618.09,76931.66,78676.07,79824.07,80111.5,80991.49,82095.04,83057.93,83833.31,84645.38,85484.77,86482.41,87233.63,87999.28,89165.56,90600.2,92206.24,94055.55,95640.36,97390.23,98240.49,98990.45,99548.71,99520.41,99682.67,99580.81,100149.09,100729.43,101610.55,102467.93,103540.23,104433.86,105128.91,105877.54,106375.7,106705.62,106994.73
SE32,2,Mellersta Norrland,Million EUR,2021,Total,30330,30933.3,31486.86,32036.55,32668.81,33633.65,34551.68,35580.04,36762.93,38274.89,39698.59,40808.25,41638.92,41953.94,42564.65,43363.51,44071.03,44684.13,45389.78,46068,46969.25,47581.15,48146.36,48543,49745.74,51001.16,52139.99,53327.15,54911.47,55458.8,55754.39,56183.29,56823.02,57090.39,57502.21,58399.97,59542.21,61061.19,62518.92,63314.7,64299.83,65124.16,65938.94,66627.67,67234.41,67828.22
SE33,2,Övre Norrland,Million EUR,2021,Total,35697,36560.88,37379.33,38211.3,39166.16,40558.08,41859.49,43275.45,44849.73,46856.53,48853.28,50498.62,51808.68,52438.39,53454.65,54662.57,55806.03,56867.43,57994.78,59165.21,60641.34,61753.01,62612.68,63649.87,64818.82,66292.9,68610.55,71799.93,74421.44,75772.7,77077.97,78695.96,80543.06,82175.64,84123.77,87289.87,89875.31,92012.74,94678.69,97271.12,99792.24,102968.84,106406.28,109610.85,112675.74,115750.29
SI,0,Slovenia,Million EUR,2021,Total,,,,,,,,,,,,,,,,47600,48832.97,50502.83,52417.26,55021,57220.45,59343.55,61225.92,63387.81,65850.65,68489.47,71822.79,76054.07,80798.49,82641.32,83095.79,83066.96,82304.97,81742.68,81129.31,80385.8,79327.53,78910.73,79164.22,79742.21,79485.66,80067.62,80931.47,82515.48,84277.51,86402.75
SI0,1,Slovenija,Million EUR,2021,Total,,,,,,,,,,,,,,,,47600,48832.97,50502.83,52417.26,55021,57220.45,59343.55,61225.92,63387.81,65850.65,68489.47,71822.79,76054.07,80798.49,82641.32,83095.79,83066.96,82304.97,81742.68,81129.31,80385.8,79327.53,78910.73,79164.22,79742.21,79485.66,80067.62,80931.47,82515.48,84277.51,86402.75
SI03,2,Vzhodna Slovenija,Million EUR,2021,Total,,,,,,,,,,,,,,,,21092,21452.1,21975.93,22570.17,23423.09,24207.26,24854.27,25632.56,26666.01,27723.88,29126.03,31042.27,33613.77,36291.46,37272.45,37597.17,37770.14,37730.76,38070.32,38298.25,38164.45,37879.78,37977.4,38528.09,39169.27,39260.06,39830.85,40582.64,41672.24,42851.35,44206.65
SI04,2,Zahodna Slovenija,Million EUR,2021,Total,,,,,,,,,,,,,,,,26508,27380.87,28526.9,29847.09,31597.91,33013.17,34489.26,35593.36,36721.8,38126.77,39363.44,40780.52,42440.29,44507.03,45368.86,45498.61,45296.81,44574.19,43672.35,42831.05,42221.35,41447.75,40933.33,40636.13,40572.94,40225.59,40236.76,40348.83,40843.23,41426.14,42196.09
SK,0,Slovakia,Million EUR,2021,Total,,,,,,,,,,,,,,,,72900,73115.29,74788.32,77717.54,78543.48,77439.23,78134.92,78824.29,78619.29,79172.47,81831.43,85221.64,89773.42,94205.46,95092.47,97070.61,100963.43,102991.35,104954.15,107216.17,112527.26,115665.65,118979.48,122502.29,126713.13,128434.59,130331.87,132402.4,135144.7,138028.13,141208.19
SK0,1,Slovensko,Million EUR,2021,Total,,,,,,,,,,,,,,,,72900,73115.27,74788.3,77717.5,78543.44,77439.19,78134.88,78824.26,78619.25,79172.43,81831.39,85221.6,89773.38,94205.42,95092.43,97070.57,100963.39,102991.31,104954.12,107216.13,112527.22,115665.62,118979.44,122502.25,126713.09,128434.55,130331.84,132402.36,135144.67,138028.09,141208.15
SK01,2,Bratislavský kraj,Million EUR,2021,Total,,,,,,,,,,,,,,,,15671,15364.41,15397.19,15721.16,15763.91,15366.46,15052.65,15073.73,14696.4,14628.12,14858.06,15285.02,16598.6,17287.82,17286.63,18542.57,20903.31,23337.24,26639.83,28675.07,31215.94,33385.15,35783.93,38656.48,41507.75,43424.45,45264.87,47216.39,49424.64,51708.42,54123.98
SK02,2,Západné Slovensko,Million EUR,2021,Total,,,,,,,,,,,,,,,,22114,21930.68,22209.97,22969.84,23030.22,22556.71,22897.75,23154.86,23083.9,23225.2,24283.23,25575.22,26518.82,28060.43,28273.98,28419.26,28932.59,28519.84,28000.44,27871.57,28476.78,28947.55,29285.93,29375.58,29599.77,29246.64,29128.75,29064.95,29170.88,29301.54,29497.83
SK03,2,Stredné Slovensko,Million EUR,2021,Total,,,,,,,,,,,,,,,,16027,16219.67,16763.45,17597.59,17859.34,17778.68,18124.31,18336.22,18455.14,18709.48,19444.07,20269.95,21523.51,22530.6,22781.59,23076.97,23771.21,23979.67,23715.91,24087.01,25302.75,25786.11,26340.35,26913.97,27775.42,28208.09,28703.49,29192.66,29821.8,30481.43,31203.78
SK04,2,Východné Slovensko,Million EUR,2021,Total,,,,,,,,,,,,,,,,19088,19600.51,20417.69,21428.92,21889.96,21737.34,22060.18,22259.44,22383.81,22609.65,23246.04,24091.41,25132.45,26326.56,26750.23,27031.77,27356.3,27154.58,26597.94,26582.49,27531.76,27546.82,27569.25,27556.24,27830.17,27555.4,27234.75,26928.38,26727.36,26536.72,26382.59
