ITL_level,ITL1code,ITL1name,SIC07,Asset,Year,GFCF_CP,GFCF_deflator
"ITL1","TLJ","South East (England)","P","Transport",2008,-14.42,92.75578
"ITL1","TLJ","South East (England)","P","Transport",2009,-31.05,96.44546
"ITL1","TLJ","South East (England)","P","Transport",2010,-12.23,94.54787
"ITL1","TLJ","South East (England)","P","Transport",2011,-5.95,99.59042
"ITL1","TLJ","South East (England)","P","Transport",2012,0,79.67233
"ITL1","TLJ","South East (England)","P","Transport",2013,2.82,99.59042
"ITL1","TLJ","South East (England)","P","Transport",2014,9.43,96.42882
"ITL1","TLJ","South East (England)","P","Transport",2015,5.95,96.89879
"ITL1","TLJ","South East (England)","P","Transport",2016,5.21,96.27074
"ITL1","TLJ","South East (England)","P","Transport",2017,27.09,95.90189
"ITL1","TLJ","South East (England)","P","Transport",2018,10.12,101.4012
"ITL1","TLJ","South East (England)","P","Transport",2019,14.01,99.59042
"ITL1","TLJ","South East (England)","P","Transport",2020,11.91,101.9902
"ITL1","TLJ","South East (England)","Q","Buildings",1997,282.87,100
