industry,itl2,employment
231 : Manufacture of glass and glass products,H2BedfordshireandHertfordsh,768.75
231 : Manufacture of glass and glass products,H3Essex,781.25
231 : Manufacture of glass and glass products,D3GreaterManchester,912.5
231 : Manufacture of glass and glass products,D6Cheshire,987.5
231 : Manufacture of glass and glass products,M7EasternScotland,1000
231 : Manufacture of glass and glass products,L1WestWales,1162.5
231 : Manufacture of glass and glass products,H1EastAnglia,1275
231 : Manufacture of glass and glass products,G3WestMidlands,1293.75
231 : Manufacture of glass and glass products,E3SouthYorkshire,1531.25
231 : Manufacture of glass and glass products,D7Merseyside,1643.75
231 : Manufacture of glass and glass products,E4WestYorkshire,2125
232 : Manufacture of refractory products,K2DorsetandSomerset,0
232 : Manufacture of refractory products,H3Essex,0
232 : Manufacture of refractory products,K4Devon,0
232 : Manufacture of refractory products,I4InnerLondonEast,0
232 : Manufacture of refractory products,E2NorthYorkshire,0
232 : Manufacture of refractory products,M5NorthEasternScotland,0
232 : Manufacture of refractory products,F3Lincolnshire,0
232 : Manufacture of refractory products,M6HighlandsandIslands,0
232 : Manufacture of refractory products,I5OuterLondonEastandNor,0
232 : Manufacture of refractory products,I3InnerLondonWest,0
232 : Manufacture of refractory products,H2BedfordshireandHertfordsh,0
232 : Manufacture of refractory products,K3CornwallandIslesofScill,0
232 : Manufacture of refractory products,D1Cumbria,0
232 : Manufacture of refractory products,J3HampshireandIsleofWight,1.25
232 : Manufacture of refractory products,J1BerkshireBuckinghamshire,2.5
232 : Manufacture of refractory products,D6Cheshire,8.125
232 : Manufacture of refractory products,I7OuterLondonWestandNor,14.375
232 : Manufacture of refractory products,D3GreaterManchester,16.25
232 : Manufacture of refractory products,D4Lancashire,16.25
232 : Manufacture of refractory products,M9SouthernScotland,16.25
232 : Manufacture of refractory products,K1GloucestershireWiltshire,23.125
232 : Manufacture of refractory products,J2SurreyEastandWestSusse,24.375
232 : Manufacture of refractory products,I6OuterLondonSouth,27.5
232 : Manufacture of refractory products,J4Kent,27.5
232 : Manufacture of refractory products,F2LeicestershireRutlandand,30
232 : Manufacture of refractory products,L2EastWales,31.25
232 : Manufacture of refractory products,C2NorthumberlandandTyneand,36.25
232 : Manufacture of refractory products,H1EastAnglia,39.375
232 : Manufacture of refractory products,M8WestCentralScotland,43.75
232 : Manufacture of refractory products,L1WestWales,61.25
232 : Manufacture of refractory products,M7EasternScotland,77.5
232 : Manufacture of refractory products,E1EastYorkshireandNorthern,87.5
232 : Manufacture of refractory products,G3WestMidlands,95.625
232 : Manufacture of refractory products,D7Merseyside,115.625
232 : Manufacture of refractory products,C1TeesValleyandDurham,115.625
232 : Manufacture of refractory products,E4WestYorkshire,156.25
232 : Manufacture of refractory products,G1HerefordshireWorcestershi,184.375
232 : Manufacture of refractory products,E3SouthYorkshire,200
232 : Manufacture of refractory products,G2ShropshireandStaffordshir,346.875
232 : Manufacture of refractory products,F1DerbyshireandNottinghamsh,525
233 : Manufacture of clay building materials,M5NorthEasternScotland,0
233 : Manufacture of clay building materials,M6HighlandsandIslands,0
233 : Manufacture of clay building materials,K3CornwallandIslesofScill,3.75
233 : Manufacture of clay building materials,D7Merseyside,4.375
233 : Manufacture of clay building materials,D6Cheshire,5
233 : Manufacture of clay building materials,I6OuterLondonSouth,6.25
233 : Manufacture of clay building materials,M8WestCentralScotland,10
233 : Manufacture of clay building materials,F3Lincolnshire,12.5
233 : Manufacture of clay building materials,I3InnerLondonWest,12.5
233 : Manufacture of clay building materials,I4InnerLondonEast,13.75
233 : Manufacture of clay building materials,L2EastWales,16.25
233 : Manufacture of clay building materials,M7EasternScotland,16.875
233 : Manufacture of clay building materials,I7OuterLondonWestandNor,17.5
233 : Manufacture of clay building materials,I5OuterLondonEastandNor,21.875
233 : Manufacture of clay building materials,K2DorsetandSomerset,30
233 : Manufacture of clay building materials,L1WestWales,33.75
233 : Manufacture of clay building materials,D1Cumbria,36.25
233 : Manufacture of clay building materials,H2BedfordshireandHertfordsh,42.5
233 : Manufacture of clay building materials,E2NorthYorkshire,43.125
233 : Manufacture of clay building materials,M9SouthernScotland,50.625
233 : Manufacture of clay building materials,J3HampshireandIsleofWight,56.875
233 : Manufacture of clay building materials,D3GreaterManchester,62.5
233 : Manufacture of clay building materials,J1BerkshireBuckinghamshire,105
233 : Manufacture of clay building materials,C1TeesValleyandDurham,115.625
233 : Manufacture of clay building materials,C2NorthumberlandandTyneand,118.75
233 : Manufacture of clay building materials,J4Kent,125
233 : Manufacture of clay building materials,H3Essex,133.125
233 : Manufacture of clay building materials,E3SouthYorkshire,143.75
233 : Manufacture of clay building materials,D4Lancashire,171.875
233 : Manufacture of clay building materials,K1GloucestershireWiltshire,193.75
233 : Manufacture of clay building materials,E1EastYorkshireandNorthern,206.25
233 : Manufacture of clay building materials,E4WestYorkshire,206.25
233 : Manufacture of clay building materials,F1DerbyshireandNottinghamsh,237.5
233 : Manufacture of clay building materials,G1HerefordshireWorcestershi,312.5
233 : Manufacture of clay building materials,G3WestMidlands,315.625
233 : Manufacture of clay building materials,H1EastAnglia,318.75
233 : Manufacture of clay building materials,K4Devon,325
233 : Manufacture of clay building materials,F2LeicestershireRutlandand,637.5
233 : Manufacture of clay building materials,J2SurreyEastandWestSusse,700
233 : Manufacture of clay building materials,G2ShropshireandStaffordshir,856.25
234 : Manufacture of other porcelain and ceramic products,M9SouthernScotland,0
234 : Manufacture of other porcelain and ceramic products,E1EastYorkshireandNorthern,0
234 : Manufacture of other porcelain and ceramic products,M5NorthEasternScotland,0
234 : Manufacture of other porcelain and ceramic products,D1Cumbria,.625
234 : Manufacture of other porcelain and ceramic products,M8WestCentralScotland,2.5
234 : Manufacture of other porcelain and ceramic products,C1TeesValleyandDurham,3.125
234 : Manufacture of other porcelain and ceramic products,F3Lincolnshire,4.375
234 : Manufacture of other porcelain and ceramic products,E2NorthYorkshire,4.375
234 : Manufacture of other porcelain and ceramic products,L2EastWales,5.625
234 : Manufacture of other porcelain and ceramic products,J4Kent,13.125
234 : Manufacture of other porcelain and ceramic products,H3Essex,15.625
234 : Manufacture of other porcelain and ceramic products,K4Devon,16.875
234 : Manufacture of other porcelain and ceramic products,I7OuterLondonWestandNor,20.625
234 : Manufacture of other porcelain and ceramic products,H2BedfordshireandHertfordsh,22.5
234 : Manufacture of other porcelain and ceramic products,K3CornwallandIslesofScill,23.75
234 : Manufacture of other porcelain and ceramic products,K1GloucestershireWiltshire,26.25
234 : Manufacture of other porcelain and ceramic products,K2DorsetandSomerset,29.375
234 : Manufacture of other porcelain and ceramic products,E4WestYorkshire,29.375
234 : Manufacture of other porcelain and ceramic products,D3GreaterManchester,31.875
234 : Manufacture of other porcelain and ceramic products,I3InnerLondonWest,33.125
234 : Manufacture of other porcelain and ceramic products,D7Merseyside,34.375
234 : Manufacture of other porcelain and ceramic products,I4InnerLondonEast,35.625
234 : Manufacture of other porcelain and ceramic products,D6Cheshire,39.375
234 : Manufacture of other porcelain and ceramic products,L1WestWales,41.875
234 : Manufacture of other porcelain and ceramic products,I6OuterLondonSouth,43.75
234 : Manufacture of other porcelain and ceramic products,M6HighlandsandIslands,52.5
234 : Manufacture of other porcelain and ceramic products,J2SurreyEastandWestSusse,58.75
234 : Manufacture of other porcelain and ceramic products,H1EastAnglia,61.875
234 : Manufacture of other porcelain and ceramic products,G3WestMidlands,93.75
234 : Manufacture of other porcelain and ceramic products,M7EasternScotland,95
234 : Manufacture of other porcelain and ceramic products,J1BerkshireBuckinghamshire,98.75
234 : Manufacture of other porcelain and ceramic products,I5OuterLondonEastandNor,112.5
234 : Manufacture of other porcelain and ceramic products,D4Lancashire,116.25
234 : Manufacture of other porcelain and ceramic products,E3SouthYorkshire,140.625
234 : Manufacture of other porcelain and ceramic products,J3HampshireandIsleofWight,159.375
234 : Manufacture of other porcelain and ceramic products,C2NorthumberlandandTyneand,200
234 : Manufacture of other porcelain and ceramic products,F2LeicestershireRutlandand,206.25
234 : Manufacture of other porcelain and ceramic products,G1HerefordshireWorcestershi,343.75
234 : Manufacture of other porcelain and ceramic products,F1DerbyshireandNottinghamsh,581.25
234 : Manufacture of other porcelain and ceramic products,G2ShropshireandStaffordshir,4375
"235 : Manufacture of cement, lime and plaster",J3HampshireandIsleofWight,0
"235 : Manufacture of cement, lime and plaster",J2SurreyEastandWestSusse,0
"235 : Manufacture of cement, lime and plaster",I3InnerLondonWest,0
"235 : Manufacture of cement, lime and plaster",I4InnerLondonEast,0
"235 : Manufacture of cement, lime and plaster",M6HighlandsandIslands,0
"235 : Manufacture of cement, lime and plaster",D6Cheshire,0
"235 : Manufacture of cement, lime and plaster",H1EastAnglia,0
"235 : Manufacture of cement, lime and plaster",E3SouthYorkshire,0
"235 : Manufacture of cement, lime and plaster",M5NorthEasternScotland,0
"235 : Manufacture of cement, lime and plaster",K4Devon,0
"235 : Manufacture of cement, lime and plaster",K1GloucestershireWiltshire,0
"235 : Manufacture of cement, lime and plaster",D3GreaterManchester,0
"235 : Manufacture of cement, lime and plaster",M9SouthernScotland,0
"235 : Manufacture of cement, lime and plaster",E2NorthYorkshire,0
"235 : Manufacture of cement, lime and plaster",I6OuterLondonSouth,0
"235 : Manufacture of cement, lime and plaster",F3Lincolnshire,0
"235 : Manufacture of cement, lime and plaster",I7OuterLondonWestandNor,0
"235 : Manufacture of cement, lime and plaster",K2DorsetandSomerset,0
"235 : Manufacture of cement, lime and plaster",C2NorthumberlandandTyneand,1.25
"235 : Manufacture of cement, lime and plaster",G3WestMidlands,7.5
"235 : Manufacture of cement, lime and plaster",I5OuterLondonEastandNor,7.5
"235 : Manufacture of cement, lime and plaster",D1Cumbria,7.5
"235 : Manufacture of cement, lime and plaster",G1HerefordshireWorcestershi,8.75
"235 : Manufacture of cement, lime and plaster",K3CornwallandIslesofScill,10
"235 : Manufacture of cement, lime and plaster",E4WestYorkshire,12.5
"235 : Manufacture of cement, lime and plaster",L1WestWales,13.75
"235 : Manufacture of cement, lime and plaster",J1BerkshireBuckinghamshire,18.75
"235 : Manufacture of cement, lime and plaster",M8WestCentralScotland,20
"235 : Manufacture of cement, lime and plaster",C1TeesValleyandDurham,25
"235 : Manufacture of cement, lime and plaster",D4Lancashire,25
"235 : Manufacture of cement, lime and plaster",F2LeicestershireRutlandand,37.5
"235 : Manufacture of cement, lime and plaster",J4Kent,41.25
"235 : Manufacture of cement, lime and plaster",H3Essex,58.75
"235 : Manufacture of cement, lime and plaster",D7Merseyside,87.5
"235 : Manufacture of cement, lime and plaster",H2BedfordshireandHertfordsh,106.25
"235 : Manufacture of cement, lime and plaster",L2EastWales,137.5
"235 : Manufacture of cement, lime and plaster",M7EasternScotland,187.5
"235 : Manufacture of cement, lime and plaster",G2ShropshireandStaffordshir,193.75
"235 : Manufacture of cement, lime and plaster",E1EastYorkshireandNorthern,256.25
"235 : Manufacture of cement, lime and plaster",F1DerbyshireandNottinghamsh,562.5
"236 : Manufacture of articles of concrete, cement and plaster",M6HighlandsandIslands,89.375
"236 : Manufacture of articles of concrete, cement and plaster",I6OuterLondonSouth,111.875
"236 : Manufacture of articles of concrete, cement and plaster",M5NorthEasternScotland,115.625
"236 : Manufacture of articles of concrete, cement and plaster",I3InnerLondonWest,128.125
"236 : Manufacture of articles of concrete, cement and plaster",I5OuterLondonEastandNor,150
"236 : Manufacture of articles of concrete, cement and plaster",I4InnerLondonEast,150
"236 : Manufacture of articles of concrete, cement and plaster",J3HampshireandIsleofWight,200
"236 : Manufacture of articles of concrete, cement and plaster",I7OuterLondonWestandNor,200
"236 : Manufacture of articles of concrete, cement and plaster",K4Devon,206.25
